시구,설치장소,주소,급속충전기(대),완속충전기(대)
전체,경기직할,경기도 수원시 팔달구 중부대로 120,2 ,14 
전체,고등동 행정복지센터,경기도 수원시 팔달구 고등동 153-1,2 ,0 
전체,꽃뫼버들마을 진흥아파트,경기도 수원시 팔달구 화서동 화산로 57,1 ,3 
전체,대한대우아파트,경기도 수원시 팔달구 매산로2가 권선로 477,1 ,4 
전체,래미안 노블클래스,경기도 수원시 팔달구 인계동 권광로 246,1 ,2 
전체,래미안노블클래스2단지,경기도 수원시 팔달구 인계동 권광로 243,1 ,2 
전체,수원시청,경기도 수원시 팔달구 효원로 241,2 ,0 
전체,수원시청소년문화센터,경기도 수원시 팔달구 인계동 333,2 ,0 
전체,수원월드컵경기장,경기도 수원시 팔달구 우만동 산 6,2 ,0 
전체,수원인계푸르지오,경기도 수원시 팔달구 인계동 중부대로 184-24,0 ,2 
전체,화서역 환승주차장,경기도 수원시 팔달구 덕영대로 691-13,2 ,0 
전체,화서주공5단지아파트,경기도 수원시 팔달구 화서동 덕영대로697번길 48,1 ,1 
전체,동계면사무소,전라북도 순창군 동계면 현포리 586,1 ,0 
전체,순창광명메이루즈,전라북도 순창군 순창읍 남계리 990,0 ,1 
전체,한국전력공사 순창지사,전라북도 순창군 순창읍 남계리 893,1 ,0 
전체,CGV 신대점,전라남도 순천시 해룡면 신대리 2139,3 ,0 
전체,금강메트로빌아파트,전라남도 순천시 조곡동 566,1 ,2 
전체,금당공용주차장,전라남도 순천시 연향동 1513-1,1 ,0 
전체,낙안읍성 주차장,전라남도 순천시 낙안면 평촌리 10-2,1 ,0 
전체,드라마촬영장,전라남도 순천시 비례골길 24,1 ,0 
전체,별량면사무소,전라남도 순천시 별량면 봉림리 178-3,1 ,0 
전체,상사면사무소,전라남도 순천시 상사면 흘산리 252-22,1 ,0 
전체,서면사무소,전라남도 순천시 서면 동산리 873,1 ,0 
전체,송보파인빌,전라남도 순천시 연향동 1746,1 ,3 
전체,순천 롯데캐슬,전라남도 순천시 왕지동 843,1 ,3 
전체,순천 서해골드빌,전라남도 순천시 조례동 1730-1,0 ,2 
전체,순천두산위브1단지,전라남도 순천시 왕지동 891,1 ,3 
전체,순천로컬푸드,전라남도 순천시 조례동 1871,1 ,0 
전체,순천만습지 주차장,전라남도 순천시 대대동 162-2,2 ,0 
전체,순천원예농협 하나로마트,전라남도 순천시 남정동 568-2,2 ,0 
전체,순천지사,전라남도 순천시 석현동 81,1 ,5 
전체,신대 중흥S클래스 6단지 메가타운,전라남도 순천시 해룡면 신대리 1968,2 ,0 
전체,연향도서관,전라남도 순천시 연향동 1379-1,2 ,0 
전체,오천호반베르디움아파트,전라남도 순천시 오천동 950,1 ,2 
전체,왕조2동공영주차장,전라남도 순천시 조례동 1823-1,1 ,0 
전체,왕지수매골 주차장,전라남도 순천시 조례동 1808-10,1 ,0 
전체,월등면행정복지센터,전라남도 순천시 월등면 대평리 241-9,1 ,0 
전체,전라남도 보건환경연구원,전라남도 순천시 해룡면 호두리 1181-1,1 ,0 
전체,해룡면 신대출장소,전라남도 순천시 해룡면 신대리 1971,1 ,0 
전체,향림현대2차아파트,전라남도 순천시 석현동 525,0 ,2 
전체,홈플러스 순천점,전라남도 순천시 조례동 975-1,1 ,0 
전체,홈플러스 순천풍덕점,전라남도 순천시 풍덕동 300,1 ,0 
전체,3차벽산아파트,경기도 시흥시 은행동 547-1,1 ,2 
전체,LH퍼스트리움 아파트,경기도 시흥시 조남동 640-2,1 ,3 
전체,거모동 동보아파트,경기도 시흥시 거모동 612-1,1 ,0 
전체,관곡마을 성원 아파트,경기도 시흥시 하중동 827,1 ,2 
전체,극동대야 아파트,경기도 시흥시 대야동 332-13,1 ,1 
전체,능곡힐스테이트 아파트,경기도 시흥시 능곡동 775,1 ,2 
전체,대야 제3공영주차장,경기도 시흥시 대야동 528-3,1 ,0 
전체,동양덱스빌 아파트,경기도 시흥시 장곡동 804,1 ,0 
전체,두산 아파트,경기도 시흥시 은행동 542,1 ,1 
전체,목감네이처하임아파트,경기도 시흥시 조남동 720,1 ,1 
전체,배곧골드클래스아파트,경기도 시흥시 정왕동 2456,1 ,0 
전체,세종2차아파트,경기도 시흥시 정왕동 1877-2,1 ,2 
전체,숲속마을 아파트,경기도 시흥시 장곡동 807,1 ,3 
전체,시청 입구 주차장,경기도 시흥시 장현동 300,1 ,0 
전체,시화아주 아파트,경기도 시흥시 정왕동 1394,1 ,1 
전체,시흥 능곡 우남 아파트,경기도 시흥시 능곡동 802,1 ,2 
전체,시흥6차푸르지오1단지,경기도 시흥시 죽율동 317-7,0 ,2 
전체,시흥금강1차 아파트,경기도 시흥시 매화동 361-6,0 ,2 
전체,시흥배곧한라비발디2차,경기도 시흥시 정왕동 2564,2 ,1 
전체,시흥배곧한라비발디3차,경기도 시흥시 정왕동 2558,0 ,8 
전체,시흥성원 아파트,경기도 시흥시 은행동 538-2,1 ,1 
전체,시흥연성대우우성아파트,경기도 시흥시 장곡동 828,1 ,0 
전체,시흥은행4차푸르지오,경기도 시흥시 은행동 599-1,1 ,1 
전체,시흥전력지사,경기도 시흥시 정왕동 326-1,0 ,1 
전체,시흥지사,경기도 시흥시 은행동 606-2,1 ,0 
전체,신명 아파트,경기도 시흥시 은행동 538-1,1 ,0 
전체,연꽃태평아파트1단지,경기도 시흥시 하상동 383,0 ,2 
전체,연꽃태평아파트2단지,경기도 시흥시 하상동 382,1 ,1 
전체,월곶 알파시티,경기도 시흥시 월곶동 992-5,0 ,1 
전체,은행녹원아파트,경기도 시흥시 은행동 289-33,0 ,2 
전체,은행동풍림아이원 아파트,경기도 시흥시 은행동 250-5,0 ,2 
전체,자연앤,경기도 시흥시 능곡동 554,0 ,2 
전체,참이슬 아파트,경기도 시흥시 하중동 855,1 ,2 
전체,호반베르디움센트로하임,경기도 시흥시 정왕동 2503,1 ,3 
전체,도초 전기버스충전소,전라남도 신안군 도초면 수항리 324-1,1 ,0 
전체,신안지사,전라남도 신안군 안좌면 읍동리 1105,1 ,0 
전체,안좌변전소,전라남도 신안군 안좌면 대척리 662,0 ,1 
전체,더샵레이크시티3차아파트,충청남도 아산시 음봉면 동암리 714,1 ,4 
전체,둔포전통시장,충청남도 아산시 둔포면 둔포리 458-15,1 ,0 
전체,모종 캐슬어울림1단지,충청남도 아산시 모종동 637,1 ,0 
전체,모종1차 한성필하우스 아파트,충청남도 아산시 모종동 617,1 ,0 
전체,모종캐슬어울림3단지 아파트,충청남도 아산시 모종동 643,1 ,0 
전체,배방 제3공영주차장 충전소,충청남도 아산시 배방읍 공수리 1655,2 ,0 
전체,아산경찰서 인재개발원,충청남도 아산시 무궁화로 111,1 ,0 
전체,아산밸리 이지더원6단지,충청남도 아산시 둔포면 석곡리 1793,1 ,0 
전체,아산원예농협 하나로마트,충청남도 아산시 방축동 101-4,2 ,0 
전체,아산장재마을휴먼시아,충청남도 아산시 배방읍 장재리 1844,1 ,2 
전체,아산지사,충청남도 아산시 권곡동 541-1,1 ,3 
전체,아산풍기이지더원1차,충청남도 아산시 풍기동 514,1 ,3 
전체,온양6동주민센터,충청남도 아산시 장존동 29-16,1 ,0 
전체,온양힐스테이트,충청남도 아산시 온천동 1910,1 ,0 
전체,와이시티 아파트,충청남도 아산시 배방읍 장재리 1767번지,1 ,4 
전체,용연마을휴먼시아2단지 아파트,충청남도 아산시 배방읍 장재리 1204,1 ,2 
전체,이순신종합운동장,충청남도 아산시 풍기동 366-1,1 ,0 
전체,충남과학교육원,충청남도 아산시 장존동 185-9,2 ,0 
전체,탕정농협 하나로마트,충청남도 아산시 탕정면 호산리 524-2,2 ,0 
전체,경북직할,경상북도 안동시 강남1길 9 한국전력공사,2 ,5 
전체,경상북도 교육청,경상북도 안동시 풍천면 도청대로 511,2 ,0 
전체,경상북도 독립운동기념관,경상북도 안동시 임하면 독립기념관길 2,2 ,0 
전체,길안면행정복지센터 공영주차장,경상북도 안동시 길안면 천지리 545-1,1 ,0 
전체,브라운스톤태화1단지 아파트,경상북도 안동시 말구리길 50,0 ,2 
전체,브라운스톤태화2단지 아파트,경상북도 안동시 말구리2길 55,0 ,1 
전체,안동과학대학교,경상북도 안동시 서후면 서선길 189 대학교,2 ,0 
전체,안동구시장 공영주차장,경상북도 안동시 남문동 221-33,1 ,0 
전체,안동농수산물도매시장,경상북도 안동시 풍산읍 노리 953-8,1 ,0 
전체,안동버스터미널 공영주차장,경상북도 안동시 송현동 910-1,2 ,0 
전체,안동송현이안 아파트,경상북도 안동시 송현길 23,1 ,3 
전체,안동중앙신시장 공영주차장,경상북도 안동시 옥야동 327-3,1 ,0 
전체,안동호반베르디움,경상북도 안동시 옥서1길 70,1 ,1 
전체,옥동3주공아파트,경상북도 안동시 은행나무로 106-6,1 ,2 
전체,옥동4주공아파트,경상북도 안동시 복주길 65,0 ,2 
전체,옥동5주공아파트,경상북도 안동시 복주길 66,0 ,2 
전체,옥동휴먼시아8단지,경상북도 안동시 옥서1길 90,1 ,1 
전체,와룡면행정복지센터,경상북도 안동시 와룡면 태리 52-3,1 ,0 
전체,용마아파트,경상북도 안동시 남선면 샘들윗길 58,0 ,2 
전체,용상5주공 아파트,경상북도 안동시 경동로 977-6,1 ,1 
전체,용상6주공본가타운,경상북도 안동시 경동로 977-5,1 ,3 
전체,육아종합지원센터,경상북도 안동시 옥동 732-3,1 ,0 
전체,이마트 안동점,경상북도 안동시 옥동1길 2,2 ,0 
전체,태화현대 아파트,경상북도 안동시 광명로 227,0 ,1 
전체,하회마을,경상북도 안동시 풍천면 하회리 257,2 ,0 
전체,한양 아파트,경상북도 안동시 영가로 26,0 ,1 
전체,현진에버빌2차 아파트,경상북도 안동시 강남5길 112,1 ,1 
전체,현진에버빌3차 아파트,경상북도 안동시 강남1길 98-23,1 ,0 
전체,화성 아파트,경상북도 안동시 퇴계로 259,1 ,1 
전체,효성해링턴플레이스아파트,경상북도 안동시 경북대로 438,1 ,2 
전체,고잔3차푸르지오,경기도 안산시 단원구 고잔동 728,1 ,2 
전체,고잔그린빌8단지,경기도 안산시 단원구 고잔동 766,1 ,0 
전체,그린빌7단지,경기도 안산시 단원구 고잔동 776,1 ,0 
전체,네오빌6단지아파트,경기도 안산시 단원구 고잔동 767,1 ,3 
전체,단원마을아파트,경기도 안산시 단원구 고잔동 714,1 ,0 
전체,보네르빌리지,경기도 안산시 단원구 고잔동 778,1 ,0 
전체,신길온천휴먼빌2차,경기도 안산시 단원구 신길동 1447,0 ,1 
전체,안산지사,경기도 안산시 단원구 원고잔로 25,0 ,8 
전체,안산지사(공용),경기도 안산시 단원구 원고잔로 25,2 ,1 
전체,안산힐스테이트중앙,경기도 안산시 단원구 고잔동 853,0 ,6 
전체,초지두산위브아파트,경기도 안산시 단원구 초지동 796,1 ,2 
전체,호수공원아파트,경기도 안산시 단원구 고잔동 720,2 ,6 
전체,사이동 커뮤니센터,경기도 안산시 상록구 사동 1502,1 ,0 
전체,상록마을삼보아파트,경기도 안산시 상록구 사동 1514,1 ,0 
전체,안산고잔7차푸르지오아파트,경기도 안산시 상록구 사동 1510,1 ,0 
전체,안산고잔푸르지오2차,경기도 안산시 상록구 이동 664-1,1 ,1 
전체,안산푸르지오6차아파트,경기도 안산시 상록구 사동 1512,1 ,2 
전체,농어촌공사 안성지사,경기도 안성시 당왕동 347-1,1 ,0 
전체,산수화아파트,경기도 안성시 원곡면 반제리 743,1 ,2 
전체,삼정그린코아더베스트,경기도 안성시 당왕동 584,0 ,5 
전체,안성공도KCC스위첸,-,1 ,4 
전체,안성지사,경기도 안성시 석정동 270-22,1 ,3 
전체,이마트 안성점,경기도 안성시 석정동 149-3,1 ,0 
전체,태산아파트,-,1 ,1 
전체,꿈마을우성아파트,경기도 안양시 동안구 평촌동 부림로 34,0 ,2 
전체,동편마을3단지아파트,경기도 안양시 동안구 관양동 동편로 110,1 ,4 
전체,동편마을4단지,경기도 안양시 동안구 관양동 동편로 135,1 ,2 
전체,비산e편한세상아파트,경기도 안양시 동안구 비산동 1165,0 ,5 
전체,안양 평촌 목련 6단지 두산아파트,경기도 안양시 동안구 호계동 평촌대로179번길 27,1 ,1 
전체,안양지사,경기도 안양시 동안구 귀인로 59,2 ,10 
전체,인덕원대림2차아파트,경기도 안양시 동안구 평촌동 흥안대로414번길 39,1 ,0 
전체,전기기술인협회,경기도 안양시 동안구 관양동 934-6,1 ,0 
전체,초원대원아파트,경기도 안양시 동안구 평촌동 부림로 55,1 ,2 
전체,평촌영풍아파트,경기도 안양시 동안구 평촌동 흥안대로414번길 20,0 ,2 
전체,홈플러스 평촌점,경기도 안양시 동안구 동안로 162,1 ,0 
전체,관악산현대홈타운,경기도 안양시 만안구 석수동 166,0 ,5 
전체,명지캐럿162,경기도 안양시 만안구 안양동 만안로 17,0 ,2 
전체,석수대림아파트,경기도 안양시 만안구 석수동 경수대로 1193,1 ,5 
전체,석수두산위브아파트,경기도 안양시 만안구 석수동 연현로 79,1 ,3 
전체,석수아이파크,경기도 안양시 만안구 석수동 충훈로 51,1 ,4 
전체,안양경남아너스빌아파트,경기도 안양시 만안구 안양동 태평로 214,0 ,2 
전체,서희스타힐스,강원도 양구군 양구읍 상리 655,0 ,1 
전체,양구 보배 아파트,강원도 양구군 양구읍 정림리 177,0 ,2 
전체,양구경림 아파트,강원도 양구군 양구읍 상리 510,1 ,0 
전체,양구군농업기술센터,강원도 양구군 남면 청리 1131-9,1 ,0 
전체,양구지사,강원도 양구군 양구읍 상리 506-3,1 ,0 
전체,테니스파크,강원도 양구군 양구읍 하리 439,1 ,0 
전체,포미재 아파트,강원도 양구군 양구읍 상리 559,0 ,1 
전체,해링턴플레이스,강원도 양구군 양구읍 상리 665,1 ,0 
전체,2호선 양산역,경상남도 양산시 중부동 721,2 ,0 
전체,e편한세상남양산2차,경상남도 양산시 동면 석산리 1450-1,1 ,3 
전체,강서주민편익시설,경상남도 양산시 어곡동 139-2,1 ,0 
전체,경보1차 아파트,경상남도 양산시 덕계동 1220,0 ,1 
전체,교동일동미라주아파트,경상남도 양산시 교동 605,0 ,2 
전체,남양산역,경상남도 양산시 물금읍 범어리 2809,2 ,0 
